Brand	Line	Wrapper	Wrapper_Alias	Vitola	Length	Ring Gauge	Binder	Filler	Strength	Box Quantity	Shape
Arturo Fuente	Gran Reserva	Cameroon	Natural	Cubanitos	4.5	32	Dominican	Dominican	Medium	10	Parejo
Arturo Fuente	Gran Reserva	Cameroon	Natural	Petit Corona	5	38	Dominican	Dominican	Medium	25	Parejo
Arturo Fuente	Gran Reserva	Maduro	Connecticut Broadleaf	Petit Corona	5	38	Dominican	Dominican	Medium	25	Parejo
Arturo Fuente	Gran Reserva	Cameroon	Natural	Corona	5.25	45	Dominican	Dominican	Medium	25	Parejo
Arturo Fuente	Gran Reserva	Maduro	Connecticut Broadleaf	Corona	5.25	45	Dominican	Dominican	Medium	25	Parejo
Arturo Fuente	Gran Reserva	Cameroon	Natural	Rothschild	4.5	50	Dominican	Dominican	Medium	25	Parejo
Arturo Fuente	Gran Reserva	Maduro	Connecticut Broadleaf	Rothschild	4.5	50	Dominican	Dominican	Medium	25	Parejo
Arturo Fuente	Gran Reserva	Cameroon	Natural	Flor Fina 8-5-8	6	47	Dominican	Dominican	Medium	25	Parejo
Arturo Fuente	Gran Reserva	Maduro	Connecticut Broadleaf	Flor Fina 8-5-8	6	47	Dominican	Dominican	Medium	25	Parejo
Arturo Fuente	Gran Reserva	Sun Grown	Ecuadorian Sungrown	Flor Fina 8-5-8	6	47	Dominican	Dominican	Medium	25	Parejo
Arturo Fuente	Gran Reserva	Claro	Candela	Flor Fina 8-5-8	6	47	Dominican	Dominican	Mild-Medium	25	Parejo
Arturo Fuente	Gran Reserva	Cameroon	Natural	Spanish Lonsdale	6.5	42	Dominican	Dominican	Medium	25	Parejo
Arturo Fuente	Gran Reserva	Maduro	Connecticut Broadleaf	Spanish Lonsdale	6.5	42	Dominican	Dominican	Medium	25	Parejo
Arturo Fuente	Gran Reserva	Claro	Candela	Spanish Lonsdale	6.5	42	Dominican	Dominican	Mild-Medium	25	Parejo
Arturo Fuente	Gran Reserva	Cameroon	Natural	Corona Imperial	6.5	46	Dominican	Dominican	Medium	25	Parejo
Arturo Fuente	Gran Reserva	Maduro	Connecticut Broadleaf	Corona Imperial	6.5	46	Dominican	Dominican	Medium	25	Parejo
Arturo Fuente	Gran Reserva	D'Oro	Connecticut Shade	Corona Imperial	6.5	46	Dominican	Dominican	Medium	25	Parejo
Arturo Fuente	Gran Reserva	Cameroon	Natural	Seleccion Privada No. 1	6.75	44	Dominican	Dominican	Medium	25	Parejo
Arturo Fuente	Gran Reserva	Maduro	Connecticut Broadleaf	Seleccion Privada No. 1	6.75	44	Dominican	Dominican	Medium	25	Parejo
Arturo Fuente	Gran Reserva	Claro	Candela	Seleccion Privada No. 1	6.75	44	Dominican	Dominican	Mild-Medium	25	Parejo
Arturo Fuente	Gran Reserva	Cameroon	Natural	Churchill	7.25	48	Dominican	Dominican	Medium	25	Parejo
Arturo Fuente	Gran Reserva	Maduro	Connecticut Broadleaf	Churchill	7.25	48	Dominican	Dominican	Medium	25	Parejo
Arturo Fuente	Gran Reserva	Claro	Candela	Churchill	7.25	48	Dominican	Dominican	Mild-Medium	25	Parejo
Arturo Fuente	Gran Reserva	Cameroon	Natural	Canones	8.5	52	Dominican	Dominican	Medium	20	Parejo
Arturo Fuente	Gran Reserva	Maduro	Connecticut Broadleaf	Canones	8.5	52	Dominican	Dominican	Medium	20	Parejo
Arturo Fuente	Chateau Fuente	Connecticut Shade	Natural	Chateau Fuente	4.5	50	Dominican	Dominican	Medium	20	Parejo
Arturo Fuente	Chateau Fuente	Maduro	Connecticut Broadleaf	Chateau Fuente	4.5	50	Dominican	Dominican	Medium	20	Parejo
Arturo Fuente	Chateau Fuente	Sun Grown	Ecuadorian Sungrown	Chateau Fuente	4.5	50	Dominican	Dominican	Medium	20	Parejo
Arturo Fuente	Chateau Fuente	Sun Grown	Ecuadorian Sungrown	Belicoso	5.75	51	Dominican	Dominican	Medium	24	Belicoso
Arturo Fuente	Chateau Fuente	Connecticut Shade	Natural	Queen B	5.5	52	Dominican	Dominican	Medium	18	Parejo
Arturo Fuente	Chateau Fuente	Sun Grown	Ecuadorian Sungrown	Queen B	5.5	52	Dominican	Dominican	Medium	18	Parejo
Arturo Fuente	Chateau Fuente	Sun Grown	Ecuadorian Sungrown	King B	6	55	Dominican	Dominican	Medium	18	Parejo
Arturo Fuente	Chateau Fuente	Connecticut Shade	Natural	Pyramid	6	52	Dominican	Dominican	Medium	25	Pyramid
Arturo Fuente	Chateau Fuente	Connecticut Shade	Natural	Double Chateau Fuente	6.75	50	Dominican	Dominican	Medium	20	Parejo
Arturo Fuente	Chateau Fuente	Maduro	Connecticut Broadleaf	Double Chateau Fuente	6.75	50	Dominican	Dominican	Medium	20	Parejo
Arturo Fuente	Chateau Fuente	Sun Grown	Ecuadorian Sungrown	Double Chateau Fuente	6.75	50	Dominican	Dominican	Medium	20	Parejo
Arturo Fuente	Chateau Fuente	Connecticut Shade	Natural	King T	7	49	Dominican	Dominican	Medium	24	Parejo
Arturo Fuente	Chateau Fuente	Rosado Sungrown	Ecuadorian Rosado	King T Rosado Sungrown	7	49	Dominican	Dominican	Medium-Full	24	Parejo
Arturo Fuente	Chateau Fuente	Connecticut Shade	Natural	Royal Salute	7.625	54	Dominican	Dominican	Medium	10	Parejo
Arturo Fuente	Chateau Fuente	Maduro	Connecticut Broadleaf	Royal Salute	7.625	54	Dominican	Dominican	Medium	10	Parejo
Arturo Fuente	Chateau Fuente	Sun Grown	Ecuadorian Sungrown	Royal Salute	7.625	54	Dominican	Dominican	Medium	10	Parejo
Arturo Fuente	Magnum R Rosado	Rosado Sungrown	Ecuadorian Rosado	Vitola 44	4.875	47	Dominican	Dominican	Medium-Full	44	Parejo
Arturo Fuente	Magnum R Rosado	Rosado Sungrown	Ecuadorian Rosado	Vitola 52	5	52	Dominican	Dominican	Medium-Full	25	Parejo
Arturo Fuente	Magnum R Rosado	Rosado Sungrown	Ecuadorian Rosado	Vitola 54	6.5	54	Dominican	Dominican	Medium-Full	25	Parejo
Arturo Fuente	Magnum R Rosado	Rosado Sungrown	Ecuadorian Rosado	Vitola 56	5.625	56	Dominican	Dominican	Medium-Full	25	Parejo
Arturo Fuente	Magnum R Rosado	Rosado Sungrown	Ecuadorian Rosado	Vitola 58	5.25	58	Dominican	Dominican	Medium-Full	25	Parejo
Arturo Fuente	Magnum R Rosado	Rosado Sungrown	Ecuadorian Rosado	Super 60	6	60	Dominican	Dominican	Medium-Full	24	Parejo
Arturo Fuente	Don Carlos	Cameroon	Natural	No. 4	5	43	Dominican	Dominican	Medium-Full	25	Parejo
Arturo Fuente	Don Carlos	Cameroon	Natural	No. 3	5.5	44	Dominican	Dominican	Medium-Full	25	Parejo
Arturo Fuente	Don Carlos	Cameroon	Natural	Robusto	5	50	Dominican	Dominican	Medium-Full	25	Parejo
Arturo Fuente	Don Carlos	Cameroon	Natural	Personal Reserve Robusto	5	50	Dominican	Dominican	Medium-Full	25	Parejo
Arturo Fuente	Don Carlos	Cameroon	Natural	Belicoso	5.375	52	Dominican	Dominican	Medium-Full	25	Belicoso
Arturo Fuente	Don Carlos	Cameroon	Natural	Personal Reserve Eye of the Shark	5.25	52	Dominican	Dominican	Medium-Full	25	Torpedo
Arturo Fuente	Don Carlos	Cameroon	Natural	Double Robusto	5.75	52	Dominican	Dominican	Medium-Full	25	Parejo
Arturo Fuente	Don Carlos	Cameroon	Natural	No. 2	5.875	55	Dominican	Dominican	Medium-Full	25	Parejo
Arturo Fuente	Don Carlos	Cameroon	Natural	Presidente	6.5	50	Dominican	Dominican	Medium-Full	25	Parejo
Arturo Fuente	Hemingway	Cameroon	Natural	Short Story	4	49	Dominican	Dominican	Medium	25	Perfecto
Arturo Fuente	Hemingway	Maduro	Connecticut Broadleaf	Short Story	4	49	Dominican	Dominican	Medium	25	Perfecto
Arturo Fuente	Hemingway	Cameroon	Natural	Between the Lines	4.5	54	Dominican	Dominican	Medium	25	Perfecto
Arturo Fuente	Hemingway	Cameroon	Natural	Best Seller	4.5	55	Dominican	Dominican	Medium	25	Perfecto
Arturo Fuente	Hemingway	Maduro	Connecticut Broadleaf	Best Seller	4.5	55	Dominican	Dominican	Medium	25	Perfecto
Arturo Fuente	Hemingway	Cameroon	Natural	Work of Art	4.875	60	Dominican	Dominican	Medium	25	Perfecto
Arturo Fuente	Hemingway	Maduro	Connecticut Broadleaf	Work of Art	4.875	60	Dominican	Dominican	Medium	25	Perfecto
Arturo Fuente	Hemingway	Cameroon	Natural	Signature	6	46	Dominican	Dominican	Medium	25	Perfecto
Arturo Fuente	Hemingway	Maduro	Connecticut Broadleaf	Signature	6	46	Dominican	Dominican	Medium	25	Perfecto
Arturo Fuente	Hemingway	Sun Grown	Ecuadorian Sungrown	Signature	6	46	Dominican	Dominican	Medium	25	Perfecto
Arturo Fuente	Hemingway	Cameroon	Natural	Classic	7	46	Dominican	Dominican	Medium	25	Perfecto
Arturo Fuente	Hemingway	Maduro	Connecticut Broadleaf	Classic	7	46	Dominican	Dominican	Medium	25	Perfecto
Arturo Fuente	Hemingway	Sun Grown	Ecuadorian Sungrown	Classic	7	46	Dominican	Dominican	Medium	25	Perfecto
Arturo Fuente	Hemingway	Maduro	Connecticut Broadleaf	Untold Story	7.625	53	Dominican	Dominican	Medium	25	Perfecto
Arturo Fuente	Hemingway	Cameroon	Natural	Masterpiece	9	52	Dominican	Dominican	Medium	10	Perfecto
Arturo Fuente	Hemingway	Maduro	Connecticut Broadleaf	Masterpiece	9	52	Dominican	Dominican	Medium	10	Perfecto
Arturo Fuente	Casa Cuba	Ecuadorian Habano	Natural	Doble Tres	5.5	44	Dominican	Dominican	Medium-Full	30	Parejo
Arturo Fuente	Casa Cuba	Ecuadorian Habano	Natural	Doble Cuatro	4.5	54	Dominican	Dominican	Medium-Full	30	Parejo
Arturo Fuente	Casa Cuba	Ecuadorian Habano	Natural	Doble Cinco	5	50	Dominican	Dominican	Medium-Full	30	Parejo
Arturo Fuente	Casa Cuba	Ecuadorian Habano	Natural	Doble Seis	6	52	Dominican	Dominican	Medium-Full	30	Parejo
Arturo Fuente	Casa Cuba	Ecuadorian Habano	Natural	Divine Inspiration	6.125	47	Dominican	Dominican	Medium-Full	30	Parejo
Arturo Fuente	Casa Cuba	Ecuadorian Habano	Natural	Doble Dos	6.75	42	Dominican	Dominican	Medium-Full	30	Parejo
Arturo Fuente	Añejo	Maduro	Connecticut Broadleaf	No. 46	5.625	46	Dominican	Dominican	Medium-Full	25	Parejo
Arturo Fuente	Añejo	Maduro	Connecticut Broadleaf	No. 48	7	48	Dominican	Dominican	Medium-Full	25	Parejo
Arturo Fuente	Añejo	Maduro	Connecticut Broadleaf	No. 49	7.625	49	Dominican	Dominican	Medium-Full	25	Parejo
Arturo Fuente	Añejo	Maduro	Connecticut Broadleaf	No. 50	5.25	50	Dominican	Dominican	Medium-Full	25	Parejo
Arturo Fuente	Añejo	Maduro	Connecticut Broadleaf	No. 55	6	55	Dominican	Dominican	Medium-Full	20	Parejo
Arturo Fuente	Añejo	Maduro	Connecticut Broadleaf	No. 60	6.25	48	Dominican	Dominican	Medium-Full	25	Parejo
Arturo Fuente	Añejo	Maduro	Connecticut Broadleaf	No. 77 Shark	5.875	64	Dominican	Dominican	Medium-Full	20	Torpedo
Arturo Fuente	Añejo	Maduro	Connecticut Broadleaf	No. 888	6.625	44	Dominican	Dominican	Medium-Full	24	Parejo
Arturo Fuente	Destino al Siglo	Habano Seed	Dominican Habano	de Amistad	5	50	Dominican	Dominican	Full	26	Parejo
Arturo Fuente	Destino al Siglo	Habano Seed	Dominican Habano	de Amor	5.25	52	Dominican	Dominican	Full	26	Parejo
Arturo Fuente	Destino al Siglo	Habano Seed	Dominican Habano	de Familia	6.125	47	Dominican	Dominican	Full	26	Parejo
Arturo Fuente	Destino al Siglo	Habano Seed	Dominican Habano	de Passión	6.75	50	Dominican	Dominican	Full	26	Parejo
Arturo Fuente	Opus X	Rosado	Dominican Rosado	Belicoso XXX	4.625	49	Dominican	Dominican	Full	42	Belicoso
Arturo Fuente	Opus X	Rosado	Dominican Rosado	PerfecXion No. 5	4.875	40	Dominican	Dominican	Full	42	Parejo
Arturo Fuente	Opus X	Rosado	Dominican Rosado	PerfecXion No. 4	5.1875	43	Dominican	Dominican	Full	42	Parejo
Arturo Fuente	Opus X	Rosado	Dominican Rosado	Robusto	5.25	50	Dominican	Dominican	Full	29	Parejo
Arturo Fuente	Opus X	Rosado	Dominican Rosado	Super Belicoso	5.5	52	Dominican	Dominican	Full	29	Parejo
Arturo Fuente	Opus X	Rosado	Dominican Rosado	Perfecxion 77 Shark	5.5	52	Dominican	Dominican	Full	36	Torpedo
Arturo Fuente	Opus X	Rosado	Dominican Rosado	Fuente Fuente	5.625	46	Dominican	Dominican	Full	32	Parejo
Arturo Fuente	Opus X	Rosado	Dominican Rosado	Petit Lancero	6.25	39	Dominican	Dominican	Full	32	Parejo
Arturo Fuente	Opus X	Rosado	Dominican Rosado	PerfecXion X	6.25	48	Dominican	Dominican	Full	32	Parejo
Arturo Fuente	Opus X	Rosado	Dominican Rosado	PerfecXion No. 2	6.375	52	Dominican	Dominican	Full	29	Parejo
Arturo Fuente	Opus X	Rosado	Dominican Rosado	Reserva d'Chateau	7	48	Dominican	Dominican	Full	32	Parejo
Arturo Fuente	Opus X	Rosado	Dominican Rosado	Double Corona	7.625	49	Dominican	Dominican	Full	32	Parejo
Arturo Fuente	Opus X Angel's Share	Rosado	Dominican Rosado	Robusto	5.25	50	Dominican	Dominican	Full	29	Parejo
Arturo Fuente	Opus X Angel's Share	Rosado	Dominican Rosado	Fuente Fuente	5.625	46	Dominican	Dominican	Full	32	Parejo
Arturo Fuente	Opus X Angel's Share	Rosado	Dominican Rosado	PerfecXion X	6.25	48	Dominican	Dominican	Full	32	Parejo
Arturo Fuente	Opus X Angel's Share	Rosado	Dominican Rosado	Reserva d'Chateau	7	48	Dominican	Dominican	Full	32	Parejo
Arturo Fuente	Opus X 20th Anniversary	Rosado	Dominican Rosado	Believe	5.75	52	Dominican	Dominican	Full	20	Parejo
Arturo Fuente	Opus X 20th Anniversary	Rosado	Dominican Rosado	Father & Son	6.25	49	Dominican	Dominican	Full	20	Parejo
Arturo Fuente	Opus X 20th Anniversary	Rosado	Dominican Rosado	Power of the Dream	6.375	52	Dominican	Dominican	Full	20	Parejo
Arturo Fuente	Opus X 20th Anniversary	Rosado	Dominican Rosado	God's Whisper	6.5	56	Dominican	Dominican	Full	20	Parejo
Arturo Fuente	Opus X Oro Oscuro	Oro Oscuro	Dominican Oscuro	PerfecXion No. 4	5.25	42	Dominican	Dominican	Full	3	Parejo
Arturo Fuente	Opus X Oro Oscuro	Oro Oscuro	Dominican Oscuro	Robusto	5.25	50	Dominican	Dominican	Full	3	Parejo
Arturo Fuente	Opus X Oro Oscuro	Oro Oscuro	Dominican Oscuro	Fuente Fuente	5.625	46	Dominican	Dominican	Full	3	Parejo
Arturo Fuente	Opus X Oro Oscuro	Oro Oscuro	Dominican Oscuro	PerfecXion X	6.25	48	Dominican	Dominican	Full	3	Parejo
Arturo Fuente	Opus X Oro Oscuro	Oro Oscuro	Dominican Oscuro	Reserva d'Chateau	7	48	Dominican	Dominican	Full	3	Parejo
Arturo Fuente	Rare Pink	Ecuadorian	Natural	Short Story	4	49	Dominican/Nicaraguan	Dominican/Nicaraguan	Medium	25	Perfecto
Arturo Fuente	Rare Pink	Ecuadorian	Natural	Work of Art	4.875	60	Dominican/Nicaraguan	Dominican/Nicaraguan	Medium	25	Perfecto
Arturo Fuente	Rare Pink	Ecuadorian	Natural	Happy Ending	5.5	53	Dominican/Nicaraguan	Dominican/Nicaraguan	Medium	25	Perfecto
Arturo Fuente	Rare Pink	Ecuadorian	Natural	Signature	6	46	Dominican/Nicaraguan	Dominican/Nicaraguan	Medium	25	Perfecto
Arturo Fuente	Rare Pink	Ecuadorian	Natural	Queen of Hearts	3.75	54	Dominican/Nicaraguan	Dominican/Nicaraguan	Medium	25	Perfecto
Arturo Fuente	Rare Pink	Ecuadorian	Natural	Sophisticated Hooker	7.25	53	Dominican/Nicaraguan	Dominican/Nicaraguan	Medium	25	Perfecto
Romeo y Julieta	1875	Indonesian	Natural	Bully	5	50	Dominican	Dominican	Medium	25	Parejo
Romeo y Julieta	1875	Indonesian	Natural	Cedro No. 1	6	44	Dominican	Dominican	Medium	25	Parejo
Romeo y Julieta	1875	Indonesian	Natural	Cedro No. 2	5.5	44	Dominican	Dominican	Medium	25	Parejo
Romeo y Julieta	1875	Indonesian	Natural	Cedro No. 3	5.125	44	Dominican	Dominican	Medium	25	Parejo
Romeo y Julieta	1875	Indonesian	Natural	Churchill	7	50	Dominican	Dominican	Medium	25	Parejo
Romeo y Julieta	1875	Indonesian	Natural	Corona	5.5	44	Dominican	Dominican	Medium	25	Parejo
Romeo y Julieta	1875	Indonesian	Natural	Deluxe	5.5	44	Dominican	Dominican	Medium	25	Parejo
Romeo y Julieta	1875	Indonesian	Natural	Exhibition No. 1	6.875	48	Dominican	Dominican	Medium	25	Parejo
Romeo y Julieta	1875	Indonesian	Natural	Exhibition No. 3	5.625	44	Dominican	Dominican	Medium	25	Parejo
Romeo y Julieta	1875	Indonesian	Natural	Exhibition No. 4	5	48	Dominican	Dominican	Medium	25	Parejo
Romeo y Julieta	1875	Indonesian	Natural	Gran Toro	6	60	Dominican	Dominican	Medium	20	Parejo
Romeo y Julieta	1875	Indonesian	Natural	Numero Dos	6.125	52	Dominican	Dominican	Medium	25	Parejo
Romeo y Julieta	1875	Indonesian	Natural	Robusto	5	50	Dominican	Dominican	Medium	25	Parejo
Romeo y Julieta	1875	Indonesian	Natural	Romeo	5.5	50	Dominican	Dominican	Medium	25	Parejo
Romeo y Julieta	1875	Indonesian	Natural	Rothschilde	5	50	Dominican	Dominican	Medium	25	Parejo
Romeo y Julieta	1875	Indonesian	Natural	Toro	6	52	Dominican	Dominican	Medium	25	Parejo
Romeo y Julieta	1875	Indonesian	Natural	Bully Bellicoso	5	52	Dominican	Dominican	Medium	25	Belicoso
Romeo y Julieta	1875	Indonesian	Natural	Robolo	4.5	60	Dominican	Dominican	Medium	20	Parejo
Romeo y Julieta	1875 Nicaragua	Nicaraguan Habano	Natural	Robusto	5	50	Nicaraguan	Nicaraguan	Medium-Full	20	Parejo
Romeo y Julieta	1875 Nicaragua	Nicaraguan Habano	Natural	Toro	6	52	Nicaraguan	Nicaraguan	Medium-Full	20	Parejo
Romeo y Julieta	1875 Nicaragua	Nicaraguan Habano	Natural	Churchill	7	50	Nicaraguan	Nicaraguan	Medium-Full	20	Parejo
Romeo y Julieta	1875 Nicaragua	Nicaraguan Habano	Natural	Magnum	6	60	Nicaraguan	Nicaraguan	Medium-Full	20	Parejo
Romeo y Julieta	1875 Connecticut Nicaragua	Connecticut	Connecticut Shade	Bully	5	50	Nicaraguan	Nicaraguan	Medium	20	Parejo
Romeo y Julieta	1875 Connecticut Nicaragua	Connecticut	Connecticut Shade	Robusto	5	50	Nicaraguan	Nicaraguan	Medium	20	Parejo
Romeo y Julieta	1875 Connecticut Nicaragua	Connecticut	Connecticut Shade	Toro	6	52	Nicaraguan	Nicaraguan	Medium	20	Parejo
Romeo y Julieta	1875 Connecticut Nicaragua	Connecticut	Connecticut Shade	Churchill	7	50	Nicaraguan	Nicaraguan	Medium	20	Parejo
Romeo y Julieta	Reserva Real	Ecuador Connecticut	Connecticut Shade	Minutos	4	30	Nicaraguan	Dominican/Nicaraguan	Medium	25	Parejo
Romeo y Julieta	Reserva Real	Ecuador Connecticut	Connecticut Shade	Porto Real	7	36	Nicaraguan	Dominican/Nicaraguan	Medium	25	Parejo
Romeo y Julieta	Reserva Real	Ecuador Connecticut	Connecticut Shade	Pequenos	4.5	38	Nicaraguan	Dominican/Nicaraguan	Medium	25	Parejo
Romeo y Julieta	Reserva Real	Ecuador Connecticut	Connecticut Shade	Lancero	7.5	40	Nicaraguan	Dominican/Nicaraguan	Medium	25	Parejo
Romeo y Julieta	Reserva Real	Ecuador Connecticut	Connecticut Shade	Number 4	5	43	Nicaraguan	Dominican/Nicaraguan	Medium	25	Parejo
Romeo y Julieta	Reserva Real	Ecuador Connecticut	Connecticut Shade	Amador	4	44	Nicaraguan	Dominican/Nicaraguan	Medium	25	Parejo
Romeo y Julieta	Reserva Real	Ecuador Connecticut	Connecticut Shade	Corona	5.5	44	Nicaraguan	Dominican/Nicaraguan	Medium	25	Parejo
Romeo y Julieta	Reserva Real	Ecuador Connecticut	Connecticut Shade	Verona's Court	5.5	44	Nicaraguan	Dominican/Nicaraguan	Medium	25	Parejo
Romeo y Julieta	Reserva Real	Ecuador Connecticut	Connecticut Shade	It's a Boy Romeo	5.5	44	Nicaraguan	Dominican/Nicaraguan	Medium	25	Parejo
Romeo y Julieta	Reserva Real	Ecuador Connecticut	Connecticut Shade	It's a Girl Julieta	5.5	44	Nicaraguan	Dominican/Nicaraguan	Medium	25	Parejo
Romeo y Julieta	Reserva Real	Ecuador Connecticut	Connecticut Shade	Lonsdale	6.5	44	Nicaraguan	Dominican/Nicaraguan	Medium	25	Parejo
Romeo y Julieta	Reserva Real	Ecuador Connecticut	Connecticut Shade	Love Story	4.25	46	Nicaraguan	Dominican/Nicaraguan	Medium	25	Parejo
Romeo y Julieta	Reserva Real	Ecuador Connecticut	Connecticut Shade	Churchill	7	50	Nicaraguan	Dominican/Nicaraguan	Medium	25	Parejo
Romeo y Julieta	Reserva Real	Ecuador Connecticut	Connecticut Shade	Robusto	5	52	Nicaraguan	Dominican/Nicaraguan	Medium	25	Parejo
Romeo y Julieta	Reserva Real	Ecuador Connecticut	Connecticut Shade	Rothschilde	5	52	Nicaraguan	Dominican/Nicaraguan	Medium	25	Parejo
Romeo y Julieta	Reserva Real	Ecuador Connecticut	Connecticut Shade	Figurado	5.75	52	Nicaraguan	Dominican/Nicaraguan	Medium	25	Figurado
Romeo y Julieta	Reserva Real	Ecuador Connecticut	Connecticut Shade	No. 2 Belicoso	6	52	Nicaraguan	Dominican/Nicaraguan	Medium	25	Belicoso
Romeo y Julieta	Reserva Real	Ecuador Connecticut	Connecticut Shade	Petite Robusto	4.25	54	Nicaraguan	Dominican/Nicaraguan	Medium	25	Parejo
