brand,title,box_qty,price,url
5 Vegas,5 Vegas Nicaragua Churchill - Box of 20,20,124.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2F5-vegas-nicaragua-churchill-le%2F2033598%2F%23p-2032289
5 Vegas,5 Vegas Nicaragua Corona - Box of 20,20,113.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2F5-vegas-nicaragua-corona%2F2033596%2F%23p-2032285
Nica Rustica by Drew Estate,Nica Rustica Adobe - Box of 25,25,162.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fnica-rustica-adobe-cigar%2F2044285%2F%23p-2044280
Nica Rustica by Drew Estate,Nica Rustica Adobe - Box of 25,25,158.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fnica-rustica-adobe-cigar%2F2044285%2F%23p-2044281
HC Series,HC Series Maduro Robusto - Pack of 20,20,69.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fhc-series-maduro-robusto-pack-of-20%2F2037090%2F%23p-2037087
Aging Room,Aging Room Quattro Nicaragua Maestro - Box of 20,20,269.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Faging-room-quattro-nicaragua-maestro-box-of-20%2F2034313%2F%23p-2026107
Baccarat,Baccarat Toro Connecticut - Box of 25,25,113.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fbaccarat-toro-connecticut%2F91330%2F%23p-184310
La Gloria Cubana,La Gloria Cubana Serie S - Box of 24,24,159.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fla-gloria-cubana-serie-s-cigar%2F2043387%2F%23p-2043384
La Gloria Cubana,La Gloria Cubana Serie S - Box of 24,24,168.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fla-gloria-cubana-serie-s-cigar%2F2043387%2F%23p-2043385
La Gloria Cubana,La Gloria Cubana Serie S - Box of 24,24,178.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fla-gloria-cubana-serie-s-cigar%2F2043387%2F%23p-2043386
Free Cuba,Free Cuba Churchill Connecticut 2FER - Pack of 50,50,89.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Ffree-cuba-churchill-connecticut%2F2023132%2F%23p-2022017
Free Cuba,Free Cuba Churchill Connecticut - Pack of 25,25,52.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Ffree-cuba-churchill-connecticut%2F2023132%2F%23p-2021387
Nub by Oliva,Nub Nuance Single Roast Petite Corona Connecticut - Box of 25,25,127.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fnub-nuance-single-roast-petite-corona-connecticut%2F91300%2F%23p-184279
E.P. Carrillo,E.P. Carrillo Allegiance - Box of 20,20,273.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fe-p-carrillo-allegiance-cigar%2F2043320%2F%23p-2043316
E.P. Carrillo,E.P. Carrillo Allegiance - Box of 20,20,264.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fe-p-carrillo-allegiance-cigar%2F2043320%2F%23p-2043317
E.P. Carrillo,E.P. Carrillo Allegiance - Box of 20,20,251.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fe-p-carrillo-allegiance-cigar%2F2043320%2F%23p-2043318
E.P. Carrillo,E.P. Carrillo Allegiance - Box of 20,20,232.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fe-p-carrillo-allegiance-cigar%2F2043320%2F%23p-2043319
Quorum,Quorum Short Robusto - Classic - Pack of 20,20,41.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fquorum-short-robusto-natural%2F2026706%2F%23p-2005020
809,809 Torpedo Connecticut - Pack of 20,20,42.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2F809-torpedo-connecticut%2F93201%2F%23p-186131
809,809 Churchill Maduro - Pack of 20,20,44.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2F809-churchill-maduro%2F93200%2F%23p-186130
809,809 Churchill Connecticut - Pack of 20,20,44.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2F809-churchill-connecticut%2F93199%2F%23p-186129
809,809 Toro Connecticut - Pack of 20,20,39.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2F809-toro-connecticut%2F93203%2F%23p-186133
601,601 Blue Label Box-Pressed Robusto Maduro - Box of 20,20,167.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2F601-blue-label-robusto-maduro%2F73189%2F%23p-163704
601,601 Blue Label Box-Pressed Toro Maduro - Box of 20,20,188.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2F601-blue-label-toro-maduro%2F69470%2F%23p-143275
5 Vegas,5 Vegas Triple-A Box-Press - Box of 20,20,134.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2F5-vegas-triple-a-box-press%2F2028470%2F%23p-2028467
5 Vegas,5 Vegas Petites - Pack of 50,50,49.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2F5-vegas-petites%2F2032005%2F%23p-2032004
5 Vegas,5 Vegas Nicaragua Robusto - Box of 20,20,113.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2F5-vegas-nicaragua-robusto%2F2033599%2F%23p-2032283
5 Vegas,5 Vegas Nicaragua Gordo - Box of 20,20,134.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2F5-vegas-nicaragua-gordo%2F2033597%2F%23p-2032287
Camacho,Camacho Triple Maduro - Box of 20,20,248.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcamacho-triple-maduro-toro-cigar%2F2043098%2F%23p-2043096
Cohiba,Cohiba Blue Robusto Honduran - Box of 20,20,223.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcohiba-blue-robusto-honduran%2F98416%2F%23p-191852
Thompson,Thompson Uniques Maduro - Pack of 25,25,64.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fthompson-uniques-churchill-maduro%2F67334%2F%23p-140917
Camacho,Camacho Triple Maduro Gordo - Box of 20,20,264.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcamacho-triple-maduro-gordo%2F89071%2F%23p-181994
Victor Sinclair,Victor Sinclair Overruns - Pack of 20,20,59.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fvictor-sinclair-overruns-cigar%2F2042776%2F%23p-2042774
Victor Sinclair,Victor Sinclair Overruns - Pack of 20,20,54.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fvictor-sinclair-overruns-cigar%2F2042776%2F%23p-2042773
AVO,AVO XO Maestoso Connecticut - Box of 20,20,268.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Favo-xo-maestoso-connecticut-churchill%2F91932%2F%23p-184956
Latitude Zero,Latitude Zero Signature - Box of 20,20,119.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Flatitude-zero-signature-cigar-robusto%2F2041934%2F%23p-2041933
Victor Sinclair,Victor Sinclair Cabinet 99 Box-Pressed Churchill - PACK (20),20,79.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fvictor-sinclair-cabinet-box-pressed-churchill-pack-of-20%2F2041910%2F%23p-2041909
Aganorsa Leaf,New Cuba Corojo	Toro - Pack of 25,25,52.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fnew-cuba-corojo-cigar%2F2041303%2F%23p-2041291
Aganorsa Leaf,New Cuba Corojo	Toro - Pack of 50,50,79.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fnew-cuba-corojo-cigar%2F2041303%2F%23p-2041294
Aganorsa Leaf,New Cuba Corojo	Presidente - Pack of 25,25,61.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fnew-cuba-corojo-cigar%2F2041303%2F%23p-2041298
Aganorsa Leaf,New Cuba Corojo	Presidente - Pack of 50,50,91.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fnew-cuba-corojo-cigar%2F2041303%2F%23p-2041302
Mark Twain,Mark Twain The Press No. 3 - Box of 20,20,74.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fmark-twain-the-press-no-3-sumatra-cigars%2F2027024%2F%23p-2025533
Mark Twain,Mark Twain The Press No. 1 - Box of 20,20,67.49 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fmark-twain-the-press-no-1-sumatra-cigars%2F2027022%2F%23p-2025531
Aganorsa Leaf,New Cuba Presidente Connecticut - Pack of 25,25,71.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fnew-cuba-presidente-connecticut%2F101085%2F%23p-194602
Aganorsa Leaf,New Cuba Maduro Toro - Pack of 25,25,66.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fnew-cuba-maduro-cigar%2F2041304%2F%23p-2041278
Aganorsa Leaf,New Cuba Maduro Torpedo - Pack of 25,25,71.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fnew-cuba-maduro-cigar%2F2041304%2F%23p-2041279
Aganorsa Leaf,New Cuba Maduro Churchill - Pack of 25,25,72.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fnew-cuba-maduro-cigar%2F2041304%2F%23p-2041280
Aganorsa Leaf,New Cuba Maduro - Pack of 25,25,74.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fnew-cuba-maduro-cigar%2F2041304%2F%23p-2041281
Aganorsa Leaf,New Cuba Maduro Toro - Pack of 50,50,102.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fnew-cuba-maduro-cigar%2F2041304%2F%23p-2041284
Aganorsa Leaf,New Cuba Maduro Torpedo - Pack of 50,50,108.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fnew-cuba-maduro-cigar%2F2041304%2F%23p-2041285
Aganorsa Leaf,New Cuba Maduro Titan - Pack of 30,30,74.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fnew-cuba-maduro-cigar%2F2041304%2F%23p-2041286
Aganorsa Leaf,New Cuba Maduro Churchill - Pack of 50,50,111.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fnew-cuba-maduro-cigar%2F2041304%2F%23p-2041287
Aganorsa Leaf,New Cuba Maduro Presidente - Pack of 50,50,114.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fnew-cuba-maduro-cigar%2F2041304%2F%23p-2041288
Aganorsa Leaf,New Cuba Torpedo Connecticut - Pack of 25,25,66.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fnew-cuba-connecticut-cigar%2F2041305%2F%23p-194605
Aganorsa Leaf,New Cuba Churchill Connecticut - Pack of 25,25,68.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fnew-cuba-connecticut-cigar%2F2041305%2F%23p-194800
Aganorsa Leaf,New Cuba Connecticut - Pack of 30,30,69.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fnew-cuba-connecticut-cigar%2F2041305%2F%23p-2041271
Aganorsa Leaf,New Cuba Connecticut - Pack of 50,50,91.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fnew-cuba-connecticut-cigar%2F2041305%2F%23p-2041272
Aganorsa Leaf,New Cuba Connecticut Torpedo - Pack of 50,50,101.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fnew-cuba-connecticut-cigar%2F2041305%2F%23p-2041274
Aganorsa Leaf,New Cuba Connecticut Churchill - Pack of 50,50,103.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fnew-cuba-connecticut-cigar%2F2041305%2F%23p-2041275
Aganorsa Leaf,New Cuba Connecticut Presidente - Pack of 50,50,106.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fnew-cuba-connecticut-cigar%2F2041305%2F%23p-2041276
Thompson,Thompson Brittany Exotic Panetela Connecticut Grape - Box of 50,50,94.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fthompson-brittany-exotic-panetela-connecticut-grape%2F93297%2F%23p-186271
Clones,Clones Monw White Torpedo - Pack of 20,20,74.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fclones-compares-to-montecristo-white-reg-connecticut-torpedo%2F100214%2F%23p-2038139
AJ Fernandez,It's a Boy! - Churchill - Box of 20,20,67.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fits-a-boy-churchill%2F2028224%2F%23p-2028222
Nica Rustica by Drew Estate,Nica Rustica by Drew Estate Short Robusto - Box of 25,25,142.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fnica-rustica-short-robusto-cigars%2F93232%2F%23p-2036727
Nica Rustica by Drew Estate,Nica Rustica by Drew Estate El Brujito Box of 25 - Box of 25,25,158.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fnica-rustica-el-brujito-cigars%2F93231%2F%23p-2036726
Sancho Panza,Sancho Panza Double Maduro Lancero - Box of 20,20,100.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fsancho-panza-double-maduro-lancero-maduro%2F67890%2F%23p-2005476
Dutch Masters,Dutch Masters Cigarillos Palma - Box of 60,60,44.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fdutch-masters-palma-cigarillos%2F2033319%2F%23p-2032015
Clones,Clones Compares To Rocky Patel Edge ® Double Corona Maduro - Pack of 20,20,87.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fclones-compares-to-rocky-patel-edge-double-corona-maduro%2F98766%2F%23p-2038625
Super-Premium,Super-Premium 2nds Perfecto - Pack of 25,25,57.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fsuper-premium-2nds-perfecto%2F2024981%2F%23p-2008255
Don Lugo,Don Lugo Churchill Natural - Pack of 25,25,49.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fdon-lugo-churchill-natural%2F68582%2F%23p-142317
Nicaraguan Cream,Nicaragua Cream Torpedo - Pack of 25,25,59.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fnicaragua-cream-torpedo-pack-of-25%2F2039511%2F%23p-2036194
Don Felix,Don Felix Toro - Pack of 25,25,45.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fdon-felix-toro-pack-of-25%2F2039509%2F%23p-2030895
MUWAT by Drew Estate,MUWAT Kentucky Fire Cured Chunky - PACK (20),20,114.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fmuwat-kentucky-fire-cured-chunky%2F89676%2F%23p-184402
Djarum,Djarum Black Sapphire Natural Filtered Cigarillo Menthol - PACK (120),120,57.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fdjarum-black-sapphire-natural-filtered-cigarillo-menthol%2F93937%2F%23p-186972
Aging Room,Aging Room Quattro Nicaragua Grande - Box of 20,20,277.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Faging-room-quattro-nicaragua-grande-box-of-20%2F2039490%2F%23p-2038917
Talon,Talon Filtered Sweet 100's Hard Pack 3-Fer - PACK (600),600,34.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Ftalon-filtered-sweet-100s-hard-pack-cigars%2F101234%2F%23p-194769
Talon,Talon Filtered Cigarillos Sweet Original - Box of 200,200,17.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Ftalon-filtered-sweet-100s-hard-pack-cigars%2F101234%2F%23p-2031283
Cohiba,Cohiba Red Dot  Miniatures Cameroon - Pack of 100,100,181.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcohiba-red-dot-miniatures-cigars%2F89151%2F%23p-142367
Garcia Vega,Garcia y Vega Cigarillo Candela 50 Count - Box of 50,50,38.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fgarcia-y-vega-cigarillo-candela-50-count%2F74773%2F%23p-165314
Undercrown by Drew Estate,Drew Estate Undercrown Maduro Robusto - BOX (25),25,193.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fdrew-estate-undercrown-maduro-robusto-cigars%2F83623%2F%23p-176355
Swisher Sweets,Swisher Sweets Little Cigars Natural Regular - Pack of 200,200,44.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fswisher-sweets-little-cigars-filtered-cigarillos%2F82129%2F%23p-174729
Punch,Punch Rare Corojo Rapido - Box of 25,25,103.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fpunch-rare-corojo-rapido-cigars%2F2039449%2F%23p-2039447
Punch,Punch Gran Cru No. 2 Pyramid - Box of 20,20,197.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fpunch-gran-cru-no-2-pyramid-cigars%2F2039446%2F%23p-2010313
Punch,Punch Gran Cru Britania Deluxe - Box of 25,25,216.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fpunch-gran-cru-britania-deluxe-cigars%2F72988%2F%23p-2010309
Punch,Punch Gran Cru Diadema - Box of 25,25,227.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fpunch-gran-cru-diademas-cigars%2F72989%2F%23p-2010312
Good Times,Good Times Sweet Natural Mini Cigarillo - Box of 60,60,24.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fgood-times-sweet-natural-mini-cigarillo%2F75686%2F%23p-166467
Talon,Talon Filtered Vanilla 100's Hard Pack 3-Fer - PACK (600),600,34.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Ftalon-filtered-vanilla-100s-hard-pack-cigars%2F101235%2F%23p-194770
Talon,Talon Filtered Cigarillos Vanilla - Pack of 200,200,17.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Ftalon-filtered-vanilla-100s-hard-pack-cigars%2F101235%2F%23p-2039401
Talon,Talon Filtered Natural 100's Hard Pack 3-Fer - PACK (600),600,34.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Ftalon-filtered-natural-100s-hard-pack-cigars%2F101233%2F%23p-194768
Talon,Talon Filtered Cigarillos Natural - Pack of 200,200,17.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Ftalon-filtered-natural-100s-hard-pack-cigars%2F101233%2F%23p-2039399
Talon,Talon Filtered Menthol 100's Hard Pack 3-Fer - PACK (600),600,34.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Ftalon-menthol-filtered-100s-hard-pack-cigars%2F101232%2F%23p-194767
Talon,Talon Filtered Cigarillos Menthol - Pack of 200,200,17.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Ftalon-menthol-filtered-100s-hard-pack-cigars%2F101232%2F%23p-2039398
Talon,Talon Filtered Cherry 100's Hard Pack 3-Fer - PACK (600),600,34.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Ftalon-filtered-cherry-100s-hard-pack-cigars%2F101230%2F%23p-194765
Talon,Talon Filtered Cigarillos Cherry - Pack of 200,200,17.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Ftalon-filtered-cherry-100s-hard-pack-cigars%2F101230%2F%23p-2039397
El Rey Del Mundo,El Rey Del Mundo Naturals Flor De Llaneza - Box of 20,20,115.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fel-rey-del-mundo-naturals-flor-de-llaneza-cigars%2F2039390%2F%23p-2039384
El Rey Del Mundo,El Rey Del Mundo Naturals Robusto En Vidrio - Box of 20,20,112.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fel-rey-del-mundo-naturals-robusto-en-vidrio-cigars%2F2039389%2F%23p-2039382
El Rey Del Mundo,El Rey Del Mundo Naturals Rectangulare - Box of 20,20,92.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fel-rey-del-mundo-naturals-rectangulare-cigars%2F2039388%2F%23p-2039380
